Date;Heure;Time;Biomasse;Gaz;Charbon;Fioul;Hydraulique STEP;Hydraulique fil de l'eau / éclusée;Hydraulique lacs;Nucléaire;Solaire;Déchets;Éolien terrestre;Total
31/7/2020;22:00;44043 22:00-23:00;332;3340;448;517;786;4415;1700;30809;129;243;2504;45223
31/7/2020;23:00;44043 23:00-24:00;334;2791;457;484;726;4426;1678;30318;127;245;2643;44229
1/8/2020;00:00;44044 00:00-01:00;334;3183;394;374;932;3960;1605;29805;129;243;2635;43594
1/8/2020;01:00;44044 01:00-02:00;333;2895;344;146;624;3783;1134;29629;129;250;2453;41720
1/8/2020;02:00;44044 02:00-03:00;333;3173;359;136;-335;3553;1104;29592;128;249;2015;40307
1/8/2020;03:00;44044 03:00-04:00;333;3066;343;137;-1125;3273;1043;29062;128;256;1890;38406
1/8/2020;04:00;44044 04:00-05:00;333;3117;324;138;-1459;3255;1087;29219;128;257;1808;38207
1/8/2020;05:00;44044 05:00-06:00;335;2830;296;139;-1420;3226;832;29200;128;253;1860;37679
1/8/2020;06:00;44044 06:00-07:00;334;2844;315;137;-1352;3284;839;29317;160;250;1831;37959
1/8/2020;07:00;44044 07:00-08:00;333;2756;302;137;-1320;3362;857;29208;422;253;1876;38186
1/8/2020;08:00;44044 08:00-09:00;334;2371;319;136;-835;3595;1026;29461;1316;250;1746;39719
1/8/2020;09:00;44044 09:00-10:00;333;2658;341;136;-86;3772;1411;30266;2551;251;1532;43165
1/8/2020;10:00;44044 10:00-11:00;332;2869;345;136;-107;3937;1549;30477;3804;247;1230;44819
1/8/2020;11:00;44044 11:00-12:00;316;2889;357;136;332;4102;1749;30453;4933;246;1053;46566
1/8/2020;12:00;44044 12:00-13:00;314;3478;357;136;923;4225;2059;30538;5479;241;1080;48830
1/8/2020;13:00;44044 13:00-14:00;313;3415;329;135;725;3990;1785;30521;5724;247;1281;48465
1/8/2020;14:00;44044 14:00-15:00;312;3458;326;135;299;3639;1508;30332;5635;247;1569;47460
1/8/2020;15:00;44044 15:00-16:00;311;3406;337;135;-319;3433;1514;30231;5177;250;2014;46489
1/8/2020;16:00;44044 16:00-17:00;314;3412;356;136;-72;3435;1690;30271;4427;251;2473;46693
1/8/2020;17:00;44044 17:00-18:00;323;3335;327;135;46;3658;1842;30166;3336;249;2829;46246
1/8/2020;18:00;44044 18:00-19:00;325;3438;310;135;314;3991;1896;30180;2138;246;3390;46363
1/8/2020;19:00;44044 19:00-20:00;326;3247;314;135;1163;4122;1778;30322;1065;247;3720;46439
1/8/2020;20:00;44044 20:00-21:00;326;3101;327;135;799;4112;1780;30457;350;250;3607;45244
1/8/2020;21:00;44044 21:00-22:00;326;3105;335;135;423;4129;1790;30509;145;252;3212;44361
1/8/2020;22:00;44044 22:00-23:00;326;3131;323;136;335;4243;1875;30501;132;251;3157;44410
1/8/2020;23:00;44044 23:00-24:00;326;3040;303;136;344;4161;1482;30613;133;246;3371;44155
2/8/2020;00:00;44045 00:00-01:00;326;2932;318;136;42;3840;1557;29810;129;250;3326;42666
2/8/2020;01:00;44045 01:00-02:00;326;2745;257;137;-346;3713;1235;29252;130;256;3149;40854
2/8/2020;02:00;44045 02:00-03:00;326;2723;268;138;-1026;3348;1232;29363;130;258;2851;39611
2/8/2020;03:00;44045 03:00-04:00;326;2760;257;140;-1450;2995;1273;29581;130;254;2577;38843
2/8/2020;04:00;44045 04:00-05:00;324;2734;191;140;-1371;2876;947;30065;134;254;2335;38629
2/8/2020;05:00;44045 05:00-06:00;325;2678;53;140;-1485;2877;790;30036;130;255;2267;38066
2/8/2020;06:00;44045 06:00-07:00;326;2578;-7;140;-1399;2942;890;29948;156;255;2343;38172
2/8/2020;07:00;44045 07:00-08:00;326;2281;-4;140;-1418;2952;886;29656;376;253;2477;37925
2/8/2020;08:00;44045 08:00-09:00;326;2379;-5;140;-1280;3132;911;29739;1115;253;2491;39201
2/8/2020;09:00;44045 09:00-10:00;325;2299;-5;140;-770;3182;1193;29999;2290;251;2858;41762
2/8/2020;10:00;44045 10:00-11:00;325;2408;-5;140;-545;3279;1253;30309;3390;251;2578;43383
2/8/2020;11:00;44045 11:00-12:00;325;2470;-5;140;-217;3529;1303;30523;4413;250;2351;45082
2/8/2020;12:00;44045 12:00-13:00;324;2758;-5;140;41;3557;1875;30387;4936;249;2297;46559
2/8/2020;13:00;44045 13:00-14:00;324;2763;-4;140;-426;3586;2357;30161;5174;229;2516;46820
2/8/2020;14:00;44045 14:00-15:00;322;2746;-4;140;-556;3531;1434;30127;5118;226;2739;45823
2/8/2020;15:00;44045 15:00-16:00;322;2676;-4;140;-929;3337;1072;29974;4903;225;2996;44712
2/8/2020;16:00;44045 16:00-17:00;323;2768;-3;140;-1434;3234;866;30125;4409;227;3024;43679
2/8/2020;17:00;44045 17:00-18:00;324;2791;-1;140;-1337;3272;1067;30261;3630;228;3135;43510
2/8/2020;18:00;44045 18:00-19:00;323;2741;-1;140;-395;3458;1509;30345;2476;228;3278;44102
2/8/2020;19:00;44045 19:00-20:00;325;2783;-1;140;497;3644;1692;31075;1193;227;3298;44873
2/8/2020;20:00;44045 20:00-21:00;324;2826;-1;140;419;3902;1755;31223;369;228;3178;44363
2/8/2020;21:00;44045 21:00-22:00;323;2830;-2;140;448;3971;1620;31218;142;228;3015;43933
2/8/2020;22:00;44045 22:00-23:00;325;2623;-2;140;491;4103;1458;31214;130;229;3091;43802
2/8/2020;23:00;44045 23:00-24:00;325;2681;-2;139;481;4011;1728;31231;130;225;3099;44048
3/8/2020;00:00;44046 00:00-01:00;325;2767;-2;140;-261;3797;1464;30694;132;231;2923;42210
3/8/2020;01:00;44046 01:00-02:00;325;2836;-2;140;-965;3603;949;30533;134;236;2586;40375
3/8/2020;02:00;44046 02:00-03:00;325;2797;-2;140;-1122;3336;1211;30588;135;240;2313;39961
3/8/2020;03:00;44046 03:00-04:00;325;2804;-1;140;-1538;3254;1275;30583;136;231;2067;39276
3/8/2020;04:00;44046 04:00-05:00;324;2707;-1;140;-1316;3167;912;30648;134;235;1862;38812
3/8/2020;05:00;44046 05:00-06:00;325;2412;-1;140;-499;3191;1004;30798;134;224;1796;39524
3/8/2020;06:00;44046 06:00-07:00;325;2768;-1;137;312;3299;1384;30916;150;223;1718;41231
3/8/2020;07:00;44046 07:00-08:00;326;2852;-1;136;686;3365;1600;31288;360;223;1607;42442
3/8/2020;08:00;44046 08:00-09:00;326;3211;3;136;432;3632;1516;31516;1062;210;1437;43481
3/8/2020;09:00;44046 09:00-10:00;326;3278;6;136;708;3780;1893;31734;2327;218;1447;45853
3/8/2020;10:00;44046 10:00-11:00;326;3248;6;136;757;3871;1849;31729;3503;220;1723;47368
3/8/2020;11:00;44046 11:00-12:00;326;3234;6;136;810;3985;1877;31706;4460;224;2141;48905
3/8/2020;12:00;44046 12:00-13:00;325;3234;6;136;665;4193;1684;31684;5090;222;2670;49909
3/8/2020;13:00;44046 13:00-14:00;326;3266;2;136;539;4113;1723;31694;5426;223;3104;50552
3/8/2020;14:00;44046 14:00-15:00;328;3290;-2;135;389;3893;1628;31620;5395;225;3543;50444
3/8/2020;15:00;44046 15:00-16:00;329;3290;-3;135;367;3675;1472;31581;5086;224;4055;50211
3/8/2020;16:00;44046 16:00-17:00;329;3201;-3;135;377;3583;1478;31495;4471;226;4580;49872
3/8/2020;17:00;44046 17:00-18:00;328;3210;-3;135;447;3628;1860;31469;3694;225;4817;49810
3/8/2020;18:00;44046 18:00-19:00;329;3223;-4;135;634;3817;1876;31427;2560;228;4689;48914
3/8/2020;19:00;44046 19:00-20:00;329;3325;-3;135;916;3972;2070;31568;1239;234;4379;48164
3/8/2020;20:00;44046 20:00-21:00;330;3552;-3;135;1034;3998;2375;31525;358;236;4229;47769
3/8/2020;21:00;44046 21:00-22:00;328;3733;-3;136;716;3923;1691;31518;146;235;3699;46122
3/8/2020;22:00;44046 22:00-23:00;328;3689;-3;136;404;3932;1937;31378;129;236;3477;45643
3/8/2020;23:00;44046 23:00-24:00;328;3328;-3;136;492;4013;1799;31379;128;236;3597;45433
4/8/2020;00:00;44047 00:00-01:00;328;3160;-3;134;-200;3881;1514;30786;130;234;3491;43455
4/8/2020;01:00;44047 01:00-02:00;328;3270;-4;135;-1042;3632;985;30695;130;236;3254;41619
4/8/2020;02:00;44047 02:00-03:00;328;3315;-3;136;-1110;3508;873;30914;130;230;3024;41345
4/8/2020;03:00;44047 03:00-04:00;328;3306;-4;135;-1430;3497;940;30647;131;225;2785;40560
4/8/2020;04:00;44047 04:00-05:00;327;3201;-4;134;-1242;3485;826;30418;129;225;2449;39948
4/8/2020;05:00;44047 05:00-06:00;328;3253;-4;134;-1055;3465;1015;30420;132;224;2250;40162
4/8/2020;06:00;44047 06:00-07:00;328;3300;-4;134;-402;3571;1215;30771;160;222;2012;41307
4/8/2020;07:00;44047 07:00-08:00;315;3344;-4;134;198;3778;1565;31309;442;223;1753;43057
4/8/2020;08:00;44047 08:00-09:00;311;3358;-4;134;642;3864;1677;31577;1546;224;1502;44831
4/8/2020;09:00;44047 09:00-10:00;311;3331;-3;134;644;3949;1575;31708;3273;228;1443;46593
4/8/2020;10:00;44047 10:00-11:00;311;3314;-3;134;686;3888;1678;31697;4824;223;1555;48307
4/8/2020;11:00;44047 11:00-12:00;312;3181;-4;134;501;3922;1598;31631;5938;222;1614;49049
4/8/2020;12:00;44047 12:00-13:00;311;2925;-3;134;534;3937;1410;31491;6520;219;1689;49167
4/8/2020;13:00;44047 13:00-14:00;312;3007;-3;134;737;3960;1529;31535;6804;216;1751;49982
4/8/2020;14:00;44047 14:00-15:00;311;3245;-3;133;469;3995;1385;31476;6804;221;1805;49841
4/8/2020;15:00;44047 15:00-16:00;311;3183;-3;133;587;4092;1153;31480;6402;223;1868;49429
4/8/2020;16:00;44047 16:00-17:00;311;3229;-4;133;607;4063;1150;31433;5844;226;1881;48873
4/8/2020;17:00;44047 17:00-18:00;312;3237;-3;132;631;4176;1567;31423;4766;225;1868;48334
4/8/2020;18:00;44047 18:00-19:00;312;3175;-4;132;962;4291;1648;31376;3213;226;1876;47207
4/8/2020;19:00;44047 19:00-20:00;312;2926;-4;132;1325;4335;1845;31194;1481;229;1800;45575
4/8/2020;20:00;44047 20:00-21:00;312;2655;-3;133;1022;4321;2203;31283;384;232;1607;44149
4/8/2020;21:00;44047 21:00-22:00;312;2741;-3;133;716;4268;1829;31322;145;230;1500;43193
4/8/2020;22:00;44047 22:00-23:00;312;2344;-3;133;914;4125;1808;31172;127;231;1566;42729
4/8/2020;23:00;44047 23:00-24:00;312;2787;-3;134;503;3949;1713;31062;126;234;1551;42368
5/8/2020;00:00;44048 00:00-01:00;312;2743;-4;136;75;3781;1920;30984;128;235;1472;41782
5/8/2020;01:00;44048 01:00-02:00;312;2728;-3;138;-1122;3736;1191;30994;127;235;1380;39716
5/8/2020;02:00;44048 02:00-03:00;312;2826;-3;138;-1414;3643;1266;31042;129;234;1292;39465
5/8/2020;03:00;44048 03:00-04:00;313;2586;-4;139;-1805;3582;1113;30883;128;225;1251;38411
5/8/2020;04:00;44048 04:00-05:00;313;2556;-4;139;-1872;3597;1144;30996;128;229;1262;38488
5/8/2020;05:00;44048 05:00-06:00;313;2521;-4;138;-1514;3584;989;30876;129;231;1381;38644
5/8/2020;06:00;44048 06:00-07:00;312;2449;-5;138;-1022;3573;1022;30841;157;232;1590;39287
5/8/2020;07:00;44048 07:00-08:00;312;1848;-5;136;-854;3738;1277;31107;438;231;1883;40111
5/8/2020;08:00;44048 08:00-09:00;312;2275;-6;136;192;3817;1317;31364;1634;226;1566;42833
5/8/2020;09:00;44048 09:00-10:00;312;2477;-5;136;639;3804;1444;31313;3488;213;1227;45048
5/8/2020;10:00;44048 10:00-11:00;312;2426;-4;136;723;3728;1424;31267;5078;220;1410;46720
5/8/2020;11:00;44048 11:00-12:00;312;2418;-3;136;501;3570;1177;31285;6182;220;1957;47755
5/8/2020;12:00;44048 12:00-13:00;312;2440;-2;136;637;3627;1386;31196;6860;217;2091;48900
5/8/2020;13:00;44048 13:00-14:00;312;2375;-2;136;525;3774;1356;31298;7159;219;1888;49040
5/8/2020;14:00;44048 14:00-15:00;312;2440;-2;135;375;3620;1233;31312;7119;219;1779;48542
5/8/2020;15:00;44048 15:00-16:00;313;2505;-3;136;263;3580;1293;31297;6759;219;1667;48029
5/8/2020;16:00;44048 16:00-17:00;314;2602;-4;137;82;3670;1016;31220;6103;218;1527;46885
5/8/2020;17:00;44048 17:00-18:00;319;2700;-4;137;305;3767;1215;31324;4911;222;1320;46216
5/8/2020;18:00;44048 18:00-19:00;322;2837;-4;136;948;3902;1621;31398;3267;222;1167;45816
5/8/2020;19:00;44048 19:00-20:00;328;2942;-4;135;1459;4138;2082;31456;1485;225;1055;45301
5/8/2020;20:00;44048 20:00-21:00;328;3000;-4;135;1354;4120;2768;31482;369;226;982;44760
5/8/2020;21:00;44048 21:00-22:00;328;2790;-4;135;602;4075;2033;31432;141;227;1113;42872
5/8/2020;22:00;44048 22:00-23:00;329;2373;-3;135;517;4079;2188;31038;128;230;1334;42348
5/8/2020;23:00;44048 23:00-24:00;329;2390;-3;248;358;4019;2235;31129;128;230;1460;42523
6/8/2020;00:00;44049 00:00-01:00;329;2176;-4;552;-336;3799;1527;31207;127;231;1408;41016
6/8/2020;01:00;44049 01:00-02:00;329;2133;-4;235;-1237;3615;897;31191;127;233;1448;38967
6/8/2020;02:00;44049 02:00-03:00;328;2445;-4;138;-1395;3498;688;30774;127;234;1491;38324
6/8/2020;03:00;44049 03:00-04:00;328;2302;-4;135;-1654;3400;717;30740;126;235;1390;37715
6/8/2020;04:00;44049 04:00-05:00;329;2278;-4;137;-1671;3358;853;30993;126;237;1340;37976
6/8/2020;05:00;44049 05:00-06:00;329;2245;-4;137;-1417;3488;781;30923;127;236;1350;38195
6/8/2020;06:00;44049 06:00-07:00;328;2138;-4;136;-1078;3539;1163;31078;152;230;1336;39018
6/8/2020;07:00;44049 07:00-08:00;329;2578;-4;136;-262;3543;1198;31078;428;231;1382;40637
6/8/2020;08:00;44049 08:00-09:00;329;2658;-5;136;391;3631;1161;31290;1607;229;1163;42590
6/8/2020;09:00;44049 09:00-10:00;328;2715;-5;136;668;3727;1542;31455;3440;224;807;45037
6/8/2020;10:00;44049 10:00-11:00;328;2671;-5;135;634;3773;1946;31068;5045;223;723;46541
6/8/2020;11:00;44049 11:00-12:00;328;2622;-4;134;567;3732;2351;30658;6174;219;742;47523
6/8/2020;12:00;44049 12:00-13:00;327;2548;-3;134;567;3709;2166;30566;6844;224;771;47853
6/8/2020;13:00;44049 13:00-14:00;327;2793;-3;134;574;3803;1973;30581;7125;226;740;48273
6/8/2020;14:00;44049 14:00-15:00;326;2800;-4;134;407;3847;1502;30543;7043;223;689;47510
6/8/2020;15:00;44049 15:00-16:00;327;2814;-4;133;385;3892;1409;30479;6670;221;677;47003
6/8/2020;16:00;44049 16:00-17:00;326;2905;-4;133;593;3910;1294;30512;5924;218;675;46486
6/8/2020;17:00;44049 17:00-18:00;322;3062;-4;133;700;4037;1369;30522;4746;223;686;45796
6/8/2020;18:00;44049 18:00-19:00;324;3265;-5;133;1157;4109;2017;30629;3139;227;691;45686
6/8/2020;19:00;44049 19:00-20:00;327;3334;-11;133;1604;4329;2490;30571;1416;229;735;45157
6/8/2020;20:00;44049 20:00-21:00;326;3290;-11;133;1354;4341;2338;30581;370;230;838;43790
6/8/2020;21:00;44049 21:00-22:00;327;3156;-11;133;507;4196;1673;30542;139;230;1189;42081
6/8/2020;22:00;44049 22:00-23:00;327;3041;-13;134;327;4080;1680;30483;128;231;1757;42175
6/8/2020;23:00;44049 23:00-24:00;329;3152;-33;134;705;3957;1635;30185;127;229;2476;42896
7/8/2020;00:00;44050 00:00-01:00;301;2887;-29;134;39;3640;1123;30226;127;183;2853;41484
7/8/2020;01:00;44050 01:00-02:00;296;2782;-29;136;-1298;3516;840;29986;127;186;2902;39444
7/8/2020;02:00;44050 02:00-03:00;299;2775;-30;137;-1577;3436;673;30485;127;188;2690;39203
7/8/2020;03:00;44050 03:00-04:00;301;3003;-35;139;-1884;3425;617;30302;126;190;2519;38703
7/8/2020;04:00;44050 04:00-05:00;300;3254;-36;139;-1337;3410;770;30421;126;189;2319;39555
7/8/2020;05:00;44050 05:00-06:00;299;3123;-24;138;-944;3364;888;31114;127;185;2143;40413
7/8/2020;06:00;44050 06:00-07:00;298;3134;14;138;-314;3505;1020;31379;149;183;2084;41590
7/8/2020;07:00;44050 07:00-08:00;298;2980;145;136;248;3625;1081;31486;410;185;2132;42726
7/8/2020;08:00;44050 08:00-09:00;298;2898;195;136;631;3835;1213;31636;1490;186;1827;44345
7/8/2020;09:00;44050 09:00-10:00;298;2954;326;136;908;3912;1375;31638;3210;185;1089;46031
7/8/2020;10:00;44050 10:00-11:00;298;2989;332;136;595;3829;1436;31546;4791;184;777;46913
7/8/2020;11:00;44050 11:00-12:00;298;2937;329;136;645;3843;1426;31475;5935;184;810;48018
7/8/2020;12:00;44050 12:00-13:00;296;2954;326;136;658;3800;1280;31448;6573;184;949;48604
7/8/2020;13:00;44050 13:00-14:00;297;2908;335;135;762;3772;1237;31476;6860;183;959;48924
7/8/2020;14:00;44050 14:00-15:00;297;2957;359;134;943;3825;1239;31486;6828;183;863;49114
7/8/2020;15:00;44050 15:00-16:00;296;2971;360;133;876;3794;1252;31441;6432;185;791;48531
7/8/2020;16:00;44050 16:00-17:00;296;2953;365;133;969;3798;1418;31384;5713;178;699;47906
7/8/2020;17:00;44050 17:00-18:00;296;2884;321;133;1024;3990;1704;31240;4586;181;673;47032
7/8/2020;18:00;44050 18:00-19:00;296;2908;389;133;1234;4168;2484;31435;3017;181;719;46964
7/8/2020;19:00;44050 19:00-20:00;295;3016;431;133;1201;4384;3477;31437;1319;177;751;46621
7/8/2020;20:00;44050 20:00-21:00;295;2885;332;134;1168;4392;3016;31444;350;185;895;45096
7/8/2020;21:00;44050 21:00-22:00;296;3249;301;134;677;4205;1957;31439;170;185;1259;43872
7/8/2020;22:00;44050 22:00-23:00;297;3558;300;134;581;4079;1549;31224;161;185;1671;43739
7/8/2020;23:00;44050 23:00-24:00;298;3204;313;134;673;3928;1507;31171;161;188;1933;43510
8/8/2020;00:00;44051 00:00-01:00;297;3117;466;134;218;3730;1521;30832;165;189;2075;42744
8/8/2020;01:00;44051 01:00-02:00;297;3085;348;135;45;3467;1017;30968;164;189;1963;41678
8/8/2020;02:00;44051 02:00-03:00;297;3053;344;136;-269;3380;1064;30709;161;190;1847;40912
8/8/2020;03:00;44051 03:00-04:00;287;3005;353;138;-1068;3316;970;30572;161;190;1618;39542
8/8/2020;04:00;44051 04:00-05:00;276;3018;342;138;-1401;3301;979;30472;159;192;1454;38930
8/8/2020;05:00;44051 05:00-06:00;277;2749;353;138;-1211;3354;959;30659;159;191;1322;38950
8/8/2020;06:00;44051 06:00-07:00;277;2743;352;138;-456;3499;967;30729;178;191;1213;39831
8/8/2020;07:00;44051 07:00-08:00;278;2685;342;137;-285;3665;941;30637;409;189;1181;40179
8/8/2020;08:00;44051 08:00-09:00;290;2666;345;136;-269;3638;796;30789;1350;189;1072;41002
8/8/2020;09:00;44051 09:00-10:00;291;2866;346;136;-168;3648;981;30761;2886;188;873;42808
8/8/2020;10:00;44051 10:00-11:00;293;3127;209;134;-531;3628;1157;30565;4503;186;770;44041
8/8/2020;11:00;44051 11:00-12:00;294;3084;2;134;-623;3713;963;30741;5726;185;750;44969
8/8/2020;12:00;44051 12:00-13:00;292;3120;4;133;-43;3776;1564;30843;6431;187;733;47040
8/8/2020;13:00;44051 13:00-14:00;292;3194;5;133;97;3780;1665;30811;6748;186;693;47604
8/8/2020;14:00;44051 14:00-15:00;292;3244;5;134;-186;3660;1001;30732;6734;184;687;46487
8/8/2020;15:00;44051 15:00-16:00;293;3278;7;135;-556;3671;1125;30924;6273;187;704;46041
8/8/2020;16:00;44051 16:00-17:00;292;3213;11;134;-361;3805;1176;30986;5595;188;721;45760
8/8/2020;17:00;44051 17:00-18:00;294;3206;12;133;561;3904;1499;30907;4431;181;734;45862
8/8/2020;18:00;44051 18:00-19:00;294;3250;12;133;1006;4187;1952;30969;2886;179;786;45654
8/8/2020;19:00;44051 19:00-20:00;293;3293;12;132;1183;4287;2647;31132;1280;180;869;45308
8/8/2020;20:00;44051 20:00-21:00;294;3290;12;133;974;4240;2779;31127;366;180;1107;44502
8/8/2020;21:00;44051 21:00-22:00;292;3332;12;133;620;4243;2590;31135;174;182;1672;44385
8/8/2020;22:00;44051 22:00-23:00;292;3314;12;132;242;4147;1999;31125;165;184;2062;43674
8/8/2020;23:00;44051 23:00-24:00;292;3209;12;132;272;4052;1773;31481;165;185;2290;43863
9/8/2020;00:00;44052 00:00-01:00;292;3247;12;135;17;3830;1919;31288;165;186;2196;43287
9/8/2020;01:00;44052 01:00-02:00;293;3356;12;136;96;3539;1113;31267;165;186;2108;42271
9/8/2020;02:00;44052 02:00-03:00;294;3373;12;138;-106;3374;1096;31476;163;187;1962;41969
9/8/2020;03:00;44052 03:00-04:00;294;3335;12;140;-765;3438;946;31540;168;188;1825;41121
9/8/2020;04:00;44052 04:00-05:00;295;3248;12;140;-1129;3437;707;31661;164;188;1467;40190
9/8/2020;05:00;44052 05:00-06:00;295;3544;12;140;-1322;3487;724;31665;163;188;1207;40103
9/8/2020;06:00;44052 06:00-07:00;295;3599;12;140;-1460;3419;759;31670;180;189;1029;39832
9/8/2020;07:00;44052 07:00-08:00;295;3483;12;140;-1412;3257;740;31420;413;180;1070;39598
9/8/2020;08:00;44052 08:00-09:00;295;3077;12;140;-1307;3206;709;31379;1298;171;954;39934
9/8/2020;09:00;44052 09:00-10:00;294;3050;9;139;-1137;3165;843;31669;2760;170;796;41758
9/8/2020;10:00;44052 10:00-11:00;294;3300;9;138;-966;3140;951;31805;4101;168;702;43642
9/8/2020;11:00;44052 11:00-12:00;294;3287;12;137;-756;3168;982;31631;5300;168;672;44895
9/8/2020;12:00;44052 12:00-13:00;292;3387;12;135;-560;3174;859;31632;5932;175;759;45797
9/8/2020;13:00;44052 13:00-14:00;292;3312;12;136;-885;3181;777;31420;6210;174;919;45548
9/8/2020;14:00;44052 14:00-15:00;291;3159;12;136;-1282;3162;820;31340;6090;173;988;44889
9/8/2020;15:00;44052 15:00-16:00;292;2978;12;136;-1287;3306;835;31124;5545;169;954;44064
9/8/2020;16:00;44052 16:00-17:00;290;3082;12;137;-638;3538;918;31165;4758;165;931;44358
9/8/2020;17:00;44052 17:00-18:00;291;3055;12;137;-202;3668;904;30983;3549;169;1239;43805
9/8/2020;18:00;44052 18:00-19:00;291;2945;12;136;8;3748;1270;31387;2242;163;1873;44075
9/8/2020;19:00;44052 19:00-20:00;290;3011;12;135;154;3862;1432;31580;1024;155;2372;44027
9/8/2020;20:00;44052 20:00-21:00;291;3127;11;136;443;3914;1418;31826;343;156;2252;43917
9/8/2020;21:00;44052 21:00-22:00;292;2865;9;136;617;3951;1234;31832;173;154;3256;44519
9/8/2020;22:00;44052 22:00-23:00;292;2395;8;134;336;3948;1145;31670;165;153;4040;44286
9/8/2020;23:00;44052 23:00-24:00;292;2756;7;134;542;3719;1215;31284;164;154;4224;44491
10/8/2020;00:00;44053 00:00-01:00;294;2797;0;136;-153;3510;1598;30920;163;155;3690;43110
10/8/2020;01:00;44053 01:00-02:00;294;3115;-3;136;-704;3232;2166;30945;164;155;2737;42237
10/8/2020;02:00;44053 02:00-03:00;294;3074;-6;137;-785;3158;1775;30635;163;155;2455;41055
10/8/2020;03:00;44053 03:00-04:00;294;2960;-19;139;-1101;3251;1109;30596;160;155;2267;39811
10/8/2020;04:00;44053 04:00-05:00;294;2848;-14;140;-1145;3319;997;30957;161;157;1835;39549
10/8/2020;05:00;44053 05:00-06:00;294;2561;-4;139;-143;3371;943;30665;161;160;1841;39988
10/8/2020;06:00;44053 06:00-07:00;294;2453;15;138;487;3503;1118;31134;175;160;1634;41111
10/8/2020;07:00;44053 07:00-08:00;295;2739;174;136;413;3653;1127;31237;394;160;1324;41652
10/8/2020;08:00;44053 08:00-09:00;295;3123;280;136;656;3756;1176;31436;1177;161;1195;43391
10/8/2020;09:00;44053 09:00-10:00;295;3102;340;136;1031;3706;1073;31589;2347;158;1152;44929
10/8/2020;10:00;44053 10:00-11:00;295;3187;370;136;1003;3675;1108;31655;3558;157;1094;46238
10/8/2020;11:00;44053 11:00-12:00;295;3217;364;136;1014;3691;1137;31649;4644;156;1252;47555
10/8/2020;12:00;44053 12:00-13:00;294;3193;360;135;945;3691;1086;31930;5619;156;1185;48594
10/8/2020;13:00;44053 13:00-14:00;293;3213;374;134;1019;3576;1480;32028;5920;159;1201;49397
10/8/2020;14:00;44053 14:00-15:00;291;3248;392;133;1162;3525;1518;32005;5713;163;1142;49292
10/8/2020;15:00;44053 15:00-16:00;292;3222;395;133;1183;3578;2116;31921;5093;166;976;49075
10/8/2020;16:00;44053 16:00-17:00;292;3067;354;133;950;3678;1887;31824;4419;169;949;47722
10/8/2020;17:00;44053 17:00-18:00;292;3110;350;133;957;3871;2004;31789;3463;173;943;47085
10/8/2020;18:00;44053 18:00-19:00;293;3282;359;133;1083;4175;2197;31834;2163;172;934;46625
10/8/2020;19:00;44053 19:00-20:00;294;3396;358;133;913;4318;2250;31858;900;174;1093;45687
10/8/2020;20:00;44053 20:00-21:00;294;3461;358;133;727;4205;1825;31886;298;175;1180;44542
10/8/2020;21:00;44053 21:00-22:00;291;3423;390;134;674;4145;1738;31884;167;175;1515;44536
10/8/2020;22:00;44053 22:00-23:00;293;2998;287;134;461;3966;1669;31927;161;176;1655;43727
10/8/2020;23:00;44053 23:00-24:00;295;3175;2;134;405;3770;1709;31905;162;174;1701;43432
11/8/2020;00:00;44054 00:00-01:00;317;3206;5;134;5;3418;1670;31739;161;171;1744;42570
11/8/2020;01:00;44054 01:00-02:00;317;3198;9;136;-720;3199;900;31618;161;169;1831;40818
11/8/2020;02:00;44054 02:00-03:00;317;3195;11;137;-1013;3061;884;31868;160;167;1699;40486
11/8/2020;03:00;44054 03:00-04:00;315;3262;11;138;-962;3059;617;32147;160;166;1398;40311
11/8/2020;04:00;44054 04:00-05:00;317;3204;11;138;-1485;3166;812;32255;158;166;1254;39996
11/8/2020;05:00;44054 05:00-06:00;318;3011;11;138;-1152;3307;833;32003;157;166;1073;39865
11/8/2020;06:00;44054 06:00-07:00;317;3187;11;138;-245;3453;1074;32427;169;167;1023;41721
11/8/2020;07:00;44054 07:00-08:00;317;3276;11;137;392;3578;1230;32531;375;159;995;43001
11/8/2020;08:00;44054 08:00-09:00;317;3377;11;136;636;3715;989;32844;1185;156;850;44216
11/8/2020;09:00;44054 09:00-10:00;317;3462;11;135;1241;3742;1200;32871;2556;157;676;46368
11/8/2020;10:00;44054 10:00-11:00;317;3547;11;135;1154;3748;1621;32759;3879;155;620;47946
11/8/2020;11:00;44054 11:00-12:00;316;3885;11;134;898;3705;896;32727;5021;153;585;48331
11/8/2020;12:00;44054 12:00-13:00;315;3640;13;134;1129;3720;1054;32785;5718;152;555;49215
11/8/2020;13:00;44054 13:00-14:00;314;3516;14;132;946;3751;1158;32818;5899;152;561;49261
11/8/2020;14:00;44054 14:00-15:00;314;3526;14;133;1014;3487;1067;32810;5896;154;607;49022
11/8/2020;15:00;44054 15:00-16:00;314;3512;14;133;1018;3381;1041;32664;5581;155;850;48663
11/8/2020;16:00;44054 16:00-17:00;313;3545;14;132;1039;3519;1137;32621;4933;159;1101;48513
11/8/2020;17:00;44054 17:00-18:00;313;3881;14;132;1090;3816;1290;32643;3864;151;959;48153
11/8/2020;18:00;44054 18:00-19:00;313;3655;14;132;1104;4050;1890;32659;2450;161;1104;47532
